% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 19 2024, 14:33
% Dimension:          2
% Nodes:              159
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
1.005193878222182E-6      0                        -0.05578393366191116     9.109858800780124        0.10970643317192179
1.003715257344638E-6      0                        -0.06786431258647807     14.687930551753693       0.0679330305784203
1.0039996075133964E-6     0                        -0.06526425218554309     13.25973058169396        0.07533047732719468
1.004283957682155E-6      0                        -0.06280403697779613     12.021754397931328       0.08303800773088363
1.0029397568843875E-6     0                        -0.07584531148843289     20.121806396624088       0.04947308237439693
1.0031982570378043E-6     0                        -0.07302824440578976     18.014684139446608       0.05534322473961367
1.003456757191221E-6      0                        -0.07036791143844975     16.2033921911589         0.061496540807521496
1.002234756465978E-6      0                        -0.08454320797672948     28.336311984904167       0.03499941665636565
1.0024697566054478E-6     0                        -0.08146395760952614     25.11797049608515        0.03957195073053401
1.0027047567449177E-6     0                        -0.07856465878006086     22.379801966608692       0.04439650596980931
1.0015938469946966E-6     0                        -0.09413188745065633     41.27481184752552        0.02387626049405505
1.0018074834851237E-6     0                        -0.09072279952065501     36.140171008752255       0.027364040846905816
1.0020211199755509E-6     0                        -0.08752657302929703     31.827337720984445       0.031071759567626846
1.0012054170121019E-6     0                        -0.10103360635982632     54.08668437039872        0.018121595850532815
1.0013996320033991E-6     0                        -0.09745201712362929     46.92977487118569        0.02090441247724834
9.994999999999984E-7      0                        -0.14597464483677458     322.8412924125418        0.003074787091480524
9.996666666666659E-7      0                        -0.14234977195021198     279.44429004543207       0.00353276706290751
9.998333333333327E-7      0                        -0.13779692725302084     234.8442109583           0.0042771954733585036
9.904999999999978E-7      0                        -0.15753684709597152     513.0163726413241        0.001949232995036218
9.906666666666646E-7      0                        -0.1575368326047036      513.0162610222086        0.0019493310440581327
9.90833333333331E-7       0                        -0.15753681402586048     513.0161562544279        0.0019494546165717466
9.909999999999978E-7      0                        -0.15753679135944224     513.0160583379823        0.0019496037125770627
9.9E-7                    0                        -0.15753685037589238     NaN                      NaN
9.90166666666666E-7       0                        -0.15753685248205423     513.0166509976592        0.0019491250843586482
9.903333333333318E-7      0                        -0.15753685138874723     513.0164987754517        0.0019491647975569892
9.989999999999982E-7      0                        -0.15229243417690289     416.47098260545033       0.00240319824798653
9.99166666666665E-7       0                        -0.15070983930663315     390.5913625464565        0.0025541867366278537
9.993333333333316E-7      0                        -0.1486039095265921      359.38146581551376       0.0027780496844589954
9.984999999999984E-7      0                        -0.15520623569742864     467.82542944344993       0.002143010768844211
9.986666666666652E-7      0                        -0.15448946298570432     454.58698964992476       0.002203969489483952
9.988333333333316E-7      0                        -0.15351819581219708     437.4688407039493        0.002290698649197935
9.979999999999981E-7      0                        -0.15650975962523203     492.6799931968445        0.002035379897074141
9.98166666666665E-7       0                        -0.15619189350653598     486.4899570890875        0.0020610779092246983
9.983333333333315E-7      0                        -0.15575738553060148     478.2051025046231        0.002096954866481385
9.97499999999998E-7       0                        -0.1570848194836706      504.02794275072813       0.0019894567252533237
9.976666666666649E-7      0                        -0.15694512112379042     501.2464059761241        0.002000517120831036
9.978333333333315E-7      0                        -0.15675343450431084     497.4637561248281        0.0020158248447713152
9.96999999999998E-7       0                        -0.15733709804744808     509.0751832452294        0.00196957205864731
9.971666666666649E-7      0                        -0.1572758885029315      507.8468256941656        0.001974383036050498
9.973333333333315E-7      0                        -0.15719179564833907     506.1644121960001        0.0019810112582524957
9.964999999999982E-7      0                        -0.15744765966533972     511.29422775270217       0.0019608611757060746
9.966666666666648E-7      0                        -0.15742082444882438     510.75586877405357       0.001962983500661254
9.968333333333314E-7      0                        -0.15738397057619394     510.0161872715639        0.0019658871283083296
9.95999999999998E-7       0                        -0.1574962351992777      512.2649112140581        0.0019569446056999645
9.961666666666648E-7      0                        -0.15748442121859615     512.0297382782051        0.0019579156405634397
9.963333333333314E-7      0                        -0.15746822937395016     511.70617712442026       0.00195922116389881
9.954999999999981E-7      0                        -0.15751772731617877     512.6885846556994        0.0019550912742456227
9.95666666666665E-7       0                        -0.1575124763856385      512.5860002167909        0.0019555629404397566
9.958333333333314E-7      0                        -0.15750531234667153     512.4447757362441        0.0019561807175912027
9.94999999999998E-7       0                        -0.1575273763792856      512.8733264039149        0.0019541597408314613
9.951666666666647E-7      0                        -0.15752499769955372     512.8286067280458        0.001954402877761128
9.953333333333315E-7      0                        -0.15752178134518474     512.7670261453072        0.001954713388899182
9.944999999999978E-7      0                        -0.15753183048502123     512.9538459688572        0.001953649700756554
9.946666666666647E-7      0                        -0.15753071444996655     512.9343576430384        0.001953790688793099
9.948333333333313E-7      0                        -0.1575292297480547      512.9075177880578        0.001953960702151402
9.93999999999998E-7       0                        -0.15753398888977782     512.988931675736         0.0019532853654564697
9.941666666666646E-7      0                        -0.1575334335408326      512.9804404574548        0.001953402331550173
9.943333333333312E-7      0                        -0.1575327140725804      512.9687452218284        0.0019535237766502003
9.93499999999998E-7       0                        -0.15753511628116348     513.0042188578986        0.0019528849842331648
9.936666666666648E-7      0                        -0.1575348153430655      513.0005190084053        0.0019530296702845017
9.938333333333314E-7      0                        -0.15753443954593688     512.9954232810176        0.001953163130692269
9.929999999999977E-7      0                        -0.1575357648380596      513.0108826204761        0.0019523515281454637
9.931666666666646E-7      0                        -0.15753558450015706     513.0092690752665        0.0019525462389207132
9.933333333333312E-7      0                        -0.15753536831452494     513.0070478210739        0.0019527240576166125
9.92499999999998E-7       0                        -0.1575361762078942      513.0137949891446        0.0019516779562702355
9.926666666666647E-7      0                        -0.15753605781791194     513.0130881223611        0.0019519155678568358
9.928333333333311E-7      0                        -0.1575359206946337      513.0121173328049        0.001952140091815245
9.919999999999979E-7      0                        -0.1575364567703771      513.0150842003185        0.0019509285787722738
9.921666666666645E-7      0                        -0.15753637439741652     513.0147676794779        0.0019511815658487545
9.923333333333313E-7      0                        -0.15753628087658897     513.0143379424202        0.0019514313583480765
9.914999999999976E-7      0                        -0.15753665420661717     513.0156911570053        0.0019502033772251257
9.916666666666644E-7      0                        -0.15753659606335263     513.0155341331179        0.001950436535384966
9.91833333333331E-7       0                        -0.15753653025127268     513.0153318142223        0.001950678269234016
9.911666666666644E-7      0                        -0.1575367514929397      513.0159463433336        0.0019497846145457643
9.91333333333331E-7       0                        -0.15753670577533133     513.0158239496745        0.0019499845027617846
