% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               May 8 2024, 10:09
% Dimension:          2
% Nodes:              111
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
2.0656357296348187E-6     0                        -2.1283570515834513E-4   1.0080341155669115       0.9916618571102607
2.0697761118893104E-6     0                        -1.8339916866670563E-4   1.0067823472966737       0.9927849856858691
2.082327886230609E-6      0                        -6.460956509528284E-5    1.0022506511641138       0.9974533049203614
2.096275949417361E-6      0                        4.028026542725904E-6     0.9996458333830103       1.0001506368033395
2.0625876142013932E-6     0                        -1.0893909391670117E-4   1.0030906087833997       0.9951622411307163
2.054148353858443E-6      0                        -1.2410973207643155E-4   1.0020433137526732       0.99354434105881
2.0471974091884215E-6     0                        -5.789059107590259E-4    1.0202902016346849       0.9761450768530724
2.0424698187896947E-6     0                        -0.001116504089093223    1.0425631186299287       0.9560190682613026
2.0367299707454767E-6     0                        -0.0020176219953073286   1.0803375634550678       0.9225601555093031
2.0307912837209465E-6     0                        -0.003236709625929094    1.1318096798837822       0.8775257793786848
2.0167419692652206E-6     0                        -0.014220981583909104    1.7456831014510754       0.5631708558865589
2.0214250741160265E-6     0                        -0.008827136108606047    1.4187816495807044       0.7053747595916687
2.0246779487555914E-6     0                        -0.006100168085888591    1.2636805172781151       0.782127049606052
2.0261081789184863E-6     0                        -0.005165712148441985    1.2141571777385018       0.8101597336224698
2.028167255197525E-6      0                        -0.004104163545864176    1.1628882928427218       0.8443886584509825
2.0005242582744373E-6     0                        -0.10313389161962112     59.26620972314917        0.0166864322200578
2.0006342402855277E-6     0                        -0.10097092971042324     54.3258031074079         0.018156880662723033
2.0007442222966172E-6     0                        -0.09889407425644862     49.92739198390297        0.019685470905457973
2.0008542043077072E-6     0                        -0.09690332525797507     46.07097635432882        0.021272202948434574
2.0002885825363874E-6     0                        -0.10810539758634169     72.36922145603559        0.013736827881061255
2.000367141115738E-6      0                        -0.10639414954472429     67.57793275610574        0.014690035927170901
2.0004456996950873E-6     0                        -0.10473698088918487     63.21026217853468        0.015673237373478255
2.0001202427234945E-6     0                        -0.1119793375918146      84.46541445645794        0.011794804142468184
2.0001763559944593E-6     0                        -0.11065528738731667     80.1297065687829         0.012426546601967878
2.0002324692654236E-6     0                        -0.10936397405214533     76.09764223525806        0.013073887848171938
2.0E-6                    0                        -0.11492720044716632     94.96884493975395        0.01049910666434606
2.0000400809078317E-6     0                        -0.11392681568194415     91.27583019506332        0.010923042722945664
2.000080161815663E-6      0                        -0.11294419473012199     87.77468670052396        0.011354941882310749
2.0118726618155182E-6     0                        -0.024193590672761767    2.6037158328052197       0.38052522045918286
2.0134957642987525E-6     0                        -0.020286225572810665    2.231077764279719        0.44447626839487914
2.0151188667819868E-6     0                        -0.016962022542065996    1.9450668537232336       0.5053581468756386
2.008394585065731E-6      0                        -0.035614116501381445    4.099594425719207        0.24234449241138675
2.0095539439823267E-6     0                        -0.0312712222181765      3.456213921970963        0.2881126090602119
2.0107133028989224E-6     0                        -0.02746438027516212     2.957587724323466        0.3341728517410754
2.0059102445301685E-6     0                        -0.04759275403796693     6.59039428441468         0.1508433053153027
2.006738358042023E-6      0                        -0.043135130253951534    5.532708236407717        0.18014383155328417
2.0075664715538766E-6     0                        -0.03914225107498929     4.702441616822609        0.21064422725053078
2.0041357155761955E-6     0                        -0.05940412548535599     10.516532157131717       0.09446313191162102
2.00472722522752E-6       0                        -0.055077335115404864    8.874989679843058        0.11221820397097922
2.005318734878844E-6      0                        -0.05114021129952244     7.5662770555584595       0.13101159510486957
2.002868194894786E-6      0                        -0.07052576205691172     16.319301706506174       0.06076496129750917
2.0032907017885894E-6     0                        -0.06650251249780892     13.937725571475625       0.07131968482549358
2.0037132086823922E-6     0                        -0.06279530030722409     12.00346905493491        0.08255240836325807
2.0019628229794937E-6     0                        -0.080604605610775       24.284440899298783       0.04071647136947846
2.0022646136179247E-6     0                        -0.0769988992981882      21.084796072672415       0.047005227953544816
2.002566404256355E-6      0                        -0.07363928478018249     18.429749674946006       0.053688057929455815
2.001316128754285E-6      0                        -0.08942741331457008     34.36227689985538        0.028660901894979104
2.001531693496021E-6      0                        -0.08630389271338258     30.40867991789716        0.032463084894101
2.0017472582377574E-6     0                        -0.0833629568120743      27.0494012508706         0.03648160805224098
2.0010081791232332E-6     0                        -0.09428288778957171     41.589807526427634       0.023619872026264744
2.001162153938759E-6      0                        -0.09179091714174144     37.68690770808491        0.026082771675105382
1.9999285707824892E-6     0                        -0.11700632002496733     102.01361793635877       0.009588856965955265
1.99995238052166E-6       0                        -0.11626408734125791     99.59931144051899        0.009916507240540648
1.9999761902608295E-6     0                        -0.1155710474820183      97.2510537750779         0.010219923806659044
1.980615278130097E-6      0                        -0.14004955213512002     256.511217040369         0.0038948377190027215
1.9807507510269534E-6     0                        -0.14004954065999742     256.51117968351184       0.0038948362138364395
1.9808862239238098E-6     0                        -0.14004952811026072     256.51114687853993       0.0038948342344050143
1.981021696820666E-6      0                        -0.14004951448590985     256.51111862545343       0.003894831780708446
1.980352130642863E-6      0                        -0.1400495714195758      256.5113069589889        0.0038948390891848186
1.9804398464719414E-6     0                        -0.14004956537716529     256.5112743265618        0.003894838844789839
1.980527562301019E-6      0                        -0.14004955894901336     256.5112443536886        0.003894838388062474
1.980181748222851E-6      0                        -0.1400495808642944      256.511379143195         0.0038948385193657642
