% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 19 2024, 12:11
% Dimension:          2
% Nodes:              98
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
1.0090956819230077E-6     0                        -0.035362876556233706    4.089670537378772        0.24713473133775724
1.0105062284879012E-6     0                        -0.030117227665152124    3.2828854255744937       0.30277476688057414
1.0044300279006671E-6     0                        -0.062133975811679606    11.769735256263553       0.08515274161485512
1.005515063719816E-6      0                        -0.05406253609445224     8.603643890721512        0.11787742855575326
1.006600099538965E-6      0                        -0.047202523470859375    6.416729124164345        0.15373519883899808
1.0027607420250534E-6     0                        -0.0787402337998256      22.898322232794214       0.04437574831015238
1.0035953849628603E-6     0                        -0.06950900088136637     15.144250942947652       0.06334195634330962
9.994999999999984E-7      0                        -0.1465431935058672      322.31499328564814       0.0029414049109913083
9.996666666666659E-7      0                        -0.14290629233833024     278.8506160318843        0.00338065916041757
9.998333333333327E-7      0                        -0.13833873045972936     234.21601030171755       0.004094663899835264
9.904999999999978E-7      0                        -0.1581433505325445      513.0162298139596        0.0018693624576338363
9.906666666666646E-7      0                        -0.15814333789365873     513.01613021578          0.0018693609430816824
9.90833333333331E-7       0                        -0.15814332170530024     513.0160353247084        0.001869358505351034
9.909999999999978E-7      0                        -0.15814330196746923     513.0159451407451        0.0018693551444418925
9.9E-7                    0                        -0.15814335406641397     NaN                      NaN
9.90166666666666E-7       0                        -0.158143355639026       513.0164745108922        0.0018693599925101146
9.903333333333318E-7      0                        -0.15814335446106953     513.0163411678019        0.0018693617241075334
9.989999999999982E-7      0                        -0.15288176177894197     416.15982873040997       0.0022972309329325016
9.99166666666665E-7       0                        -0.15129381637165315     390.21061869669865       0.002441969313690098
9.993333333333316E-7      0                        -0.14918096028063002     358.92900688180487       0.002656693973042853
9.984999999999984E-7      0                        -0.15580556416612049     467.6695374804745        0.00204804036962238
9.986666666666652E-7      0                        -0.1550863086853384      454.3884387137203        0.0021063713974033994
9.988333333333316E-7      0                        -0.1541117078896136      437.2185357970566        0.0021894349185066554
9.979999999999981E-7      0                        -0.1571135886524962      492.6077122820655        0.0019452327073577282
9.98166666666665E-7       0                        -0.15679463016573333     486.39628346174106       0.0019697383963316606
9.983333333333315E-7      0                        -0.15635862200360814     478.0835585278778        0.002004007617086542
9.97499999999998E-7       0                        -0.15769058163996302     503.995549528961         0.0019015849705457807
9.976666666666649E-7      0                        -0.15755042359967766     501.20412327608784       0.0019120663922281948
9.978333333333315E-7      0                        -0.15735809260385528     497.4081775271212        0.0019266156378321836
9.96999999999998E-7       0                        -0.15794364565740326     509.0608640843085        0.001882852285262775
9.971666666666649E-7      0                        -0.15788225555401328     507.8280855957469        0.0018873596226272372
9.973333333333315E-7      0                        -0.15779790088153328     506.13964741063273       0.0018936038510548993
9.964999999999982E-7      0                        -0.1580544922308193      511.2879192129469        0.0018748073218441438
9.966666666666648E-7      0                        -0.15802759701835883     510.74761292235564       0.0018767395831522295
9.968333333333314E-7      0                        -0.15799064816055355     510.00526121281064       0.0018794212376251034
9.95999999999998E-7       0                        -0.15810313950520996     512.2621139139133        0.0018713811970132953
9.961666666666648E-7      0                        -0.15809131624815764     512.0260906176966        0.0018721987930273866
9.963333333333314E-7      0                        -0.15807510049002746     511.70135905070816       0.0018733408346376696
9.954999999999981E-7      0                        -0.1581246159202511      512.6873155888868        0.0018699544195903061
9.95666666666665E-7       0                        -0.15811937600688453     512.5843618809766        0.0018702896873529367
9.958333333333314E-7      0                        -0.15811221720187088     512.4426279893189        0.0018707652798272659
