% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 20 2024, 11:29
% Dimension:          2
% Nodes:              86
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
1.0046149334130433E-6     0                        -0.06841059470609501     15.700816395943942       0.06629583775035922
1.0021187089959714E-6     0                        -0.10281121900409541     61.778842410381095       0.01681516448503569
1.0025809727769108E-6     0                        -0.09431151978007876     44.494407239210965       0.023723193010270486
1.0030432365578499E-6     0                        -0.08694955162285634     32.51222798961056        0.031666756027031985
1.001348269361073E-6      0                        -0.12160364803761786     129.9686607662498        0.00797464727863628
1.001733489178522E-6      0                        -0.11110784599710835     81.15232618334005        0.012015211322481376
9.999606727085937E-7      0                        -0.20091619749437906     2529.091451597007        3.1511885907205305E-4
9.999737818057293E-7      0                        -0.1974101469112326      2217.740679977274        3.6421841906006755E-4
9.999868909028645E-7      0                        -0.19444214780222882     2003.8063451303494       4.133984510610543E-4
9.996135785732745E-7      0                        -0.21457174016319694     4589.434929401312        1.8978569752565894E-4
9.996456331060174E-7      0                        -0.21408500226258861     4499.176026264369        1.9329318930999553E-4
9.9967768763876E-7        0                        -0.2135154515982928      4395.571266007683        1.975179821597103E-4
9.99709742171503E-7       0                        -0.21286308817029567     4278.620648628749        2.0246007607490423E-4
9.994985848756058E-7      0                        -0.21581196355706486     4825.180635358267        1.8128528471812226E-4
9.99536916108162E-7       0                        -0.21547005489913323     4759.249389342914        1.8355057433361364E-4
9.995752473407184E-7      0                        -0.21505664710117528     4680.667487356888        1.8638404526947374E-4
9.99361073896949E-7       0                        -0.21664542752313182     4988.589894662453        1.7606455367670374E-4
9.994069108898348E-7      0                        -0.21642778931795428     4945.468192230158        1.7737116848128595E-4
9.9945274788272E-7        0                        -0.2161499679959339      4890.998439129156        1.7911141216174682E-4
9.99196636457033E-7       0                        -0.21711214318236355     5082.105386951806        1.7340578230311604E-4
9.99251448937005E-7       0                        -0.2170015047962191      5059.774138843809        1.7401010941606147E-4
9.99306261416977E-7       0                        -0.2168459329098089      5028.602308080762        1.748963665405886E-4
9.990734385661027E-7      0                        -0.21724908635582185     5109.819847313707        1.726745081922535E-4
9.990734635694667E-7      0                        -0.21724907299716847     5109.817103919612        1.7267458033960357E-4
9.989999999999999E-7      0                        -0.2172706190302068      5114.343968787456        1.725561316731071E-4
9.991389665985467E-7      0                        -0.21719633955461537     5099.089558230754        1.7295730441760072E-4
9.99138991846636E-7       0                        -0.21719631150431565     5099.083881419687        1.7295745420624947E-4
9.999136446154119E-7      0                        -0.20434372199769177     2962.84199235959         2.784255026236868E-4
9.999293206464725E-7      0                        -0.20328236402285396     2823.014727533018        2.89357054333023E-4
9.99944996677533E-7       0                        -0.2021398558550608      2678.431213942934        3.015881731494019E-4
9.998574078020141E-7      0                        -0.2075762081321632      3419.691553746331        2.471943022848548E-4
9.9987615340648E-7        0                        -0.20659332356924012     3275.403386641479        2.563468484777763E-4
9.99894899010946E-7       0                        -0.2055158281910893      3123.1201995134384       2.6675724859065783E-4
9.99790159079661E-7       0                        -0.21045995365915757     3870.026296739213        2.2184560115832543E-4
9.998125753204454E-7      0                        -0.20960275888019014     3731.515821974325        2.2912795425609448E-4
9.998349915612298E-7      0                        -0.2086415103711882      3581.4042409760996       2.3757752129830413E-4
9.997365478075558E-7      0                        -0.2121683649615634      4157.039930803069        2.078868267086547E-4
9.997633534436084E-7      0                        -0.21136732012451748     4020.8418135065867       2.1434866840312796E-4
