% Model:              BrushLayer.mph
% Version:            COMSOL 6.0.0.405
% Date:               May 8 2024, 14:39
% Dimension:          2
% Nodes:              120
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
1.0736313743635407E-6     0                        -4.963764693342889E-5    1.0018244087287236       0.9980625934028623
1.0747213987001184E-6     0                        -4.360122221804052E-5    1.0015847913992328       0.9982996362836132
1.0760024736355973E-6     0                        -3.701657446184504E-5    1.0013234194488883       0.9985581429246246
1.0864887035661188E-6     0                        -3.827287717754697E-6    1.0000063153528764       0.9998583076756709
1.0954110901546478E-6     0                        -4.65090405399693E-6     1.0000397208981942       0.999819631578369
1.0629540938341183E-6     0                        -1.298537606103057E-4    1.0050089054621871       0.9949099478729115
1.0962759494173612E-6     0                        -5.6411251303014366E-6   1.0000798168810077       0.9997802340769272
1.0406072379325646E-6     0                        -0.001392875088856465    1.058664472311871        0.9478886300814625
1.0463209673619467E-6     0                        -7.676644811142508E-4    1.03170528719486         0.9708482585129503
1.053435685044399E-6      0                        -2.7945124154581444E-4   1.01085139534368         0.9889339204682206
1.0546375305980324E-6     0                        -2.2877131798191568E-4   1.008721183301262        0.9908387530582673
1.0556027158121E-6        0                        -1.94723511683941E-4     1.0073018341979951       0.9921277940192681
1.037789576615203E-6      0                        -0.0017449089214343976   1.0731685502574795       0.9344575318919233
1.0351691279680377E-6     0                        -0.0020640784459608937   1.080193980224412        0.9192228807513887
1.0317853226669867E-6     0                        -0.0029653414331582543   1.1170891339708997       0.8863884928071221
1.0293949001523947E-6     0                        -0.003968182580510621    1.1655413698038515       0.8538814709118093
1.0256659848119446E-6     0                        -0.006137883155726163    1.2781358179061317       0.7877784266545522
1.0203874520759272E-6     0                        -0.010470544200017043    1.5146412722169404       0.6621290377688791
1.0195466469569026E-6     0                        -0.011297174656467549    1.560659201888774        0.6386435531454077
1.011899215573475E-6      0                        -0.02557120054288226     2.7372957472377775       0.3602057447631808
1.014448359388676E-6      0                        -0.019467315596779163    2.1628192750905444       0.462921187849379
1.0158348641123821E-6     0                        -0.016712450224526887    1.9268838356862599       0.514631196007487
1.0169975031727893E-6     0                        -0.014709306998394081    1.7706070971481673       0.555733790284977
1.0191350606659784E-6     0                        -0.011756989782344657    1.5822190368270526       0.625927270945205
1.0002051076403747E-6     0                        -0.1252187151814179      142.48664510542338       0.006993170531507271
1.0002609424980323E-6     0                        -0.12349389210562188     132.93408751242276       0.0074798900253084345
1.0003167773556898E-6     0                        -0.12182128635099174     124.2018322418465        0.00798169883236653
1.0003726122133474E-6     0                        -0.12020089791775083     116.28987929700634       0.008498596952734598
1.0000854615168227E-6     0                        -0.1291043432358142      166.40820938494844       0.006003169795127668
1.000125343558007E-6      0                        -0.12777784927127353     157.85793793102837       0.006325404801965204
1.0001652255991908E-6     0                        -0.1264826399198194      149.88408317122187       0.006655405047421173
1.0E-6                    0                        -0.13206833359744843     187.1452034583044        0.0053386687912772655
1.0000284871722743E-6     0                        -0.13106101858712962     179.82964849451122       0.005555921848633038
1.0000569743445484E-6     0                        -0.13007302179994665     172.9173171367849        0.00577742218324768
1.0084383957547515E-6     0                        -0.037739744038090925    4.454041438911457        0.22316459519850773
1.0095920023609928E-6     0                        -0.03310671065033978     3.710439490584672        0.2682930140474153
1.0107456089672339E-6     0                        -0.02905052948467299     3.138190926577248        0.3139733972279336
1.0059663815985204E-6     0                        -0.05060650163429852     7.424011920809818        0.13421440912883686
1.0067903863172641E-6     0                        -0.04580237212917142     6.147599395226882        0.162487450904326
1.0076143910360077E-6     0                        -0.04151345293031607     5.157609234583764        0.19213751292578818
1.0042006572012125E-6     0                        -0.06346813339059677     12.35912418153584        0.08067609121277787
1.004789232000315E-6      0                        -0.0587336732509422      10.263482747681694       0.09739301329338423
1.0053778067994177E-6     0                        -0.054446462665415946    8.618445327410619        0.11523911926462488
1.0029394254888498E-6     0                        -0.07580234233051575     20.140271973035578       0.04949923629185049
1.0033598360596375E-6     0                        -0.0713123672496116      16.885862495686784       0.05917273828159532
1.0037802466304248E-6     0                        -0.06720096426956255     14.292146565117354       0.0695650232549345
1.002038545694305E-6      0                        -0.08723363935122895     31.657263327803463       0.03146722957639184
1.0023388389591532E-6     0                        -0.08311327932212288     26.927840959279948       0.03706658746143455
1.0026391322240015E-6     0                        -0.07930284698182113     23.08884384088605        0.043077256366479556
1.0013950601267728E-6     0                        -0.09750041101493975     47.50342820763593        0.02094276633085839
1.0016095553159502E-6     0                        -0.0938350317144536      41.132809208893576       0.02422744232010247
1.0018240505051275E-6     0                        -0.09041277449316693     35.850754248728464       0.02773559673524122
1.0009354275785357E-6     0                        -0.10644251396439103     67.61961045181208        0.014685494995303274
1.001088638427948E-6      0                        -0.10328040369911604     59.719221550398096       0.016653056418737756
1.0012418492773604E-6     0                        -0.10029970271593348     53.0138274687244         0.018738813530572926
1.0006071186155092E-6     0                        -0.11399877302512822     91.09261320612995        0.010876658723704802
1.000716554936518E-6      0                        -0.1113517887621269      82.09632643465412        0.012084667150407607
1.0008259912575268E-6     0                        -0.10883303574186298     74.27199218291999        0.013354279240933025
1.000450781014068E-6      0                        -0.11804769442916274     106.86284698940182       0.00925944263579459
1.0005289498147886E-6     0                        -0.11598031946493843     98.4637582921551         0.010052129892784093
9.99928570782489E-7       0                        -0.13468141376274903     206.40645204005645       0.004791362732752161
9.999523805216596E-7      0                        -0.13380375678839543     199.9142551132471        0.004972472862931213
9.999761902608298E-7      0                        -0.1329327300666282      193.49383891932644       0.005154908215772981
9.803521306428626E-7      0                        -0.15730313082227665     507.78218242473844       0.001966660807276183
9.804398464719408E-7      0                        -0.15730312933485935     507.78217069632285       0.001966661002699076
9.805275623010186E-7      0                        -0.15730312771189706     507.7821603670631        0.0019666612251829866
9.806152781300961E-7      0                        -0.15730312595338972     507.7821514369588        0.001966661474727914
9.801817482228506E-7      0                        -0.15730313327740214     507.78221015610245       0.0019666605006198367
9.802385423628547E-7      0                        -0.1573031325032872      507.7822001042751        0.0019666605924654273
9.802953365028585E-7      0                        -0.15730313168491206     507.782190860487         0.001966660694684209
9.80071429217511E-7       0                        -0.15730313379042327     507.7822319687568        0.0019666603352705373
9.801082022192912E-7      0                        -0.15730313363412246     507.78222429710553       0.001966660386426266
9.801449752210709E-7      0                        -0.15730313346311542     507.78221702622074       0.0019666604415426985
9.8E-7                    0                        -0.157303132949213       507.78224841415306       0.0019666602231499385
9.800238097391703E-7      0                        -0.1573031332430815      507.7822427370782        0.001966660259132153
9.800476194783407E-7      0                        -0.15730313352348496     507.7822372552794        0.0019666602965056866
9.998182517771495E-7      0                        -0.13803511720761003     236.0496257712665        0.004200425296942775
9.998550247789294E-7      0                        -0.1369699013495697      226.19762721044697       0.004379538847857516
9.998917977807092E-7      0                        -0.13585200020128635     216.3165693000744        0.004576517993126636
9.996478693571373E-7      0                        -0.14234816772001121     280.4330064436463        0.0035456466042725183
9.997046634971414E-7      0                        -0.14101982731282717     265.92707300743774       0.0037350887166249266
9.997614576371454E-7      0                        -0.13958214380869874     251.1326127833628        0.003953348280847516
9.993847218699038E-7      0                        -0.1473018104501762      341.64801630547714       0.0029176692232782742
9.994724376989817E-7      0                        -0.145855316916817       322.45936427838444       0.0030876269081361817
9.995601535280595E-7      0                        -0.1442041026734281      302.05436099110057       0.0032969527018009937
9.989783031793345E-7      0                        -0.15202903434425372     412.2856181033035        0.002421545198670916
