% Model:              BrushLayer_exp_full_eq.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 20 2024, 10:51
% Dimension:          2
% Nodes:              86
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
1.0021187089959714E-6     0                        -0.10289589458522236     61.758247276341265       0.01676586974597497
1.0025809727769108E-6     0                        -0.09439262175101462     44.47671084444861        0.02365510134813374
1.0030432365578499E-6     0                        -0.08702703643925615     32.4970324929425         0.03157875585204412
1.001348269361073E-6      0                        -0.12169387431171723     129.93941317252387       0.007950921767662072
1.001733489178522E-6      0                        -0.11119540099955756     81.12765082292856        0.011979584562586168
9.999606727085937E-7      0                        -0.20101265143181454     2529.023740662471        3.1416872231384153E-4
9.999737818057293E-7      0                        -0.19750689629096133     2217.656998846044        3.6314151093998383E-4
9.999868909028645E-7      0                        -0.194539128310429       2003.7083287175449       4.1204052349511755E-4
9.996135785732745E-7      0                        -0.21466787163839576     4589.415737703629        1.890885974834698E-4
9.996456331060174E-7      0                        -0.21418116557091949     4499.155118168604        1.9258893955369515E-4
9.9967768763876E-7        0                        -0.21361164671611224     4395.548286408466        1.9680531702424449E-4
9.99709742171503E-7       0                        -0.21295931507396026     4278.595242420713        2.0173772989521839E-4
9.994985848756058E-7      0                        -0.2159080001719305      4825.165053096027        1.8060594809851422E-4
9.99536916108162E-7       0                        -0.21556612236472805     4759.232987886471        1.828663258008272E-4
9.995752473407184E-7      0                        -0.2151527461868812      4680.649882755299        1.8569387559582687E-4
9.99361073896949E-7       0                        -0.21674142495689644     4988.574390043113        1.7539705645690308E-4
9.994069108898348E-7      0                        -0.21652379827520488     4945.453156482979        1.767005590162069E-4
9.9945274788272E-7        0                        -0.21624599001355152     4890.98337750101         1.784368562300653E-4
9.99196636457033E-7       0                        -0.21720832836576798     5082.084369461862        1.7274348249533974E-4
9.99251448937005E-7       0                        -0.21709762519026043     5059.755686220455        1.733466895747781E-4
9.99306261416977E-7       0                        -0.21694199072063694     5028.585693080942        1.7423121422863056E-4
9.990734385661027E-7      0                        -0.21734531740399504     5109.789448125114        1.7201388981580187E-4
9.990734635694667E-7      0                        -0.21734530399420413     5109.7867071038045       1.7201396212037355E-4
9.989999999999999E-7      0                        -0.21736705199965883     5114.3060159170345       1.7189443771283358E-4
9.991389665985467E-7      0                        -0.21729248809586013     5099.064798798499        1.722964850934351E-4
9.99138991846636E-7       0                        -0.21729246003615926     5099.059123909533        1.72296634537879E-4
9.999136446154119E-7      0                        -0.20444015276783423     2962.784600645453        2.775482659383334E-4
9.999293206464725E-7      0                        -0.20337880400419495     2822.9539627557924       2.884579949561677E-4
9.99944996677533E-7       0                        -0.20223630355883282     2678.3670094255754       3.0066481374826026E-4
9.998574078020141E-7      0                        -0.2076725958427029      3419.6453685895767       2.4637993155160036E-4
9.9987615340648E-7        0                        -0.20668972724296064     3275.3536377171295       2.555139610495531E-4
9.99894899010946E-7       0                        -0.20561224621801072     3123.066715069961        2.6590340584506855E-4
9.99790159079661E-7       0                        -0.21055627421133        3869.9912135553095       2.210829768474644E-4
9.998125753204454E-7      0                        -0.20969910335059883     3731.4773395373204       2.283503770995014E-4
9.998349915612298E-7      0                        -0.20873787722771933     3581.362057881478        2.3678269533424648E-4
9.997365478075558E-7      0                        -0.2122646242402043      4157.011726632368        2.0715311007793986E-4
9.997633534436084E-7      0                        -0.21146361061932764     4020.8103836772634       2.1360152572868802E-4
