% Model:              BrushLayer.mph
% Version:            COMSOL 6.0.0.405
% Date:               May 16 2024, 14:24
% Dimension:          2
% Nodes:              115
% Expressions:        3
% Description:        , , 
% Length unit:        m
% R                       Z                        U0 (V)                   Cp0 (mol/m^3)            Cn0 (mol/m^3)
9.9E-7                    0                        -0.09913994464938045     NaN                      NaN
9.900119048695852E-7      0                        -0.09913993922729933     50.71310496974142        0.01971773969912286
9.900238097391702E-7      0                        -0.09913992218923703     50.71306985214409        0.01971775243874087
9.99909125888575E-7       0                        -0.07601828806695253     20.286999339105666       0.04923890509586004
9.99927512389465E-7       0                        -0.0758216054963153      20.129404300739417       0.04962345176132411
9.999458988903547E-7      0                        -0.07562348916259364     19.971905311339754       0.05001388081303487
9.998239346785686E-7      0                        -0.07691113801893056     21.018036586462244       0.047530266267215335
9.998523317485708E-7      0                        -0.07661687560839586     20.774231735834732       0.04808669481292271
9.99880728818573E-7       0                        -0.0763192589577326      20.530552653379363       0.04865624108914504
9.99692360934952E-7       0                        -0.0782317488432382      22.147829346553184       0.04511102968134731
9.997362188494908E-7      0                        -0.077799303618467       21.771305184414192       0.045889200985559306
9.997800767640297E-7      0                        -0.07735910001036474     21.394707597717467       0.04669561318084801
9.994891515896671E-7      0                        -0.08013771586495679     23.886186913834365       0.0418347336336497
9.995568880380955E-7      0                        -0.07952000726676928     23.30822946407946        0.04286913865654795
9.996246244865238E-7      0                        -0.0788846849261996      22.728776941655298       0.04396123733910846
9.991753044885973E-7      0                        -0.08278286883274517     26.526773786377305       0.03767794221862075
9.99279920188954E-7       0                        -0.08193990913464892     25.65458388767336        0.03895437148890682
9.993845358893105E-7      0                        -0.08105819147871808     24.774388263491097       0.040339968627252004
9.98690582672719E-7       0                        -0.08622921751590848     30.40926923426547        0.032874731338665815
9.988521566113451E-7      0                        -0.08516126476961383     29.14750640880975        0.03429055564954651
9.990137305499712E-7      0                        -0.08401248187522482     27.85334125951228        0.03589162594286654
9.979419530438721E-7      0                        -0.09028111043072863     35.70561667620745        0.028003730101020752
9.981914962534878E-7      0                        -0.08908396759273247     34.04717553588928        0.02935657117213967
9.984410394631033E-7      0                        -0.08773333662112726     32.28172638857722        0.030980238251352904
9.967857304377744E-7      0                        -0.09431231454697116     41.888430052227655       0.02387285184222529
9.971711379731405E-7      0                        -0.0932160734671163      40.09956620339591        0.02492400242554225
9.975565455085063E-7      0                        -0.09187233876170152     38.03862841138827        0.026300961845141347
9.95E-7                   0                        -0.09738178054313142     47.30317114069234        0.021140226795741065
9.95595243479258E-7       0                        -0.0966618814341065      45.96340419179914        0.021745659403049362
9.961904869585163E-7      0                        -0.0956387261020531      44.158490495644244       0.022656534418544105
9.932142695622256E-7      0                        -0.09860390895410871     49.64836783993817        0.0201410648610082
9.938095130414837E-7      0                        -0.09832336284262762     49.098028050563684       0.020365312466010317
9.94404756520742E-7       0                        -0.09791598670563521     48.31629581748177        0.020698366444254605
9.92058046956128E-7       0                        -0.09894775834267455     50.32878720371899        0.019868491183920946
9.92443454491494E-7       0                        -0.09885910621600741     50.15236278191472        0.019938368573718862
9.928288620268598E-7      0                        -0.09874448975315211     49.925556327321075       0.020029226466081282
9.913094173272811E-7      0                        -0.09906659585844506     50.56608835486927        0.019775135386626595
9.915589605368969E-7      0                        -0.09903426689758787     50.50141137775217        0.019800484939784785
9.918085037465124E-7      0                        -0.09899465439233103     50.42231099403543        0.019831603538882876
9.908246955114025E-7      0                        -0.09911171741607445     50.65647876330537        0.019739801897899745
9.909862694500288E-7      0                        -0.09909918117368734     50.63134788288057        0.019749611900312318
9.911478433886549E-7      0                        -0.0990841406544776      50.601217746735266       0.019761389729887918
9.906154641106895E-7      0                        -0.09912447865371868     50.68207154653127        0.019729820052183974
9.907200798110461E-7      0                        -0.09911857850185837     50.67023749512115        0.01973443467020639
